Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Borough,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
ELEC,Park Kwik - 110 Livingston - Tesla Destination,110 Livingston St,,Brooklyn,NY,11201,Brooklyn,,718-643-8205  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.6909872,-73.9901305,10/6/22,169008,2023-01-18 15:15:20 UTC,P,,,10/11/19,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Park Kwik - 211 Atlantic - Tesla Destination,211 Atlantic Ave,,Brooklyn,NY,11201,Brooklyn,,718-858-9356  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.6910734,-73.9901973,10/6/22,169009,2023-01-18 15:15:20 UTC,P,,,10/11/19,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Park Kwik-300 Ashland - Tesla Destination,300 Ashland Pl,,Brooklyn,NY,11217,Brooklyn,,718-925-3387  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.68608,-73.978252,10/6/22,169010,2023-01-18 15:15:20 UTC,P,,,10/11/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,NYC Parking Kent,444 Kent Avenue,Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,Brooklyn,NY,11211,Brooklyn,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.709168,-73.968491,4/19/23,193979,2023-04-19 23:58:16 UTC,,,,8/17/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,383 Court St,383 Court St,,Brooklyn,NY,11231,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.680484,-73.996719,4/20/23,194646,2023-04-20 01:05:23 UTC,,,,8/28/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,99 Prospect Park W,99 Prospect Park W,,Brooklyn,NY,11215,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.66696,-73.975032,4/20/23,194647,2023-04-20 01:05:23 UTC,,,,8/28/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Revel Brooklyn Superhub,467 Marcy Ave,,Brooklyn,NY,11206,Brooklyn,,949-945-2000,E,,Public,24 hours daily,,,,,,,25,,EVGATEWAY,http://evgateway.com/,GPS,40.69933379,-73.9496648,9/10/21,194700,2022-02-10 19:42:29 UTC,SG,,,8/29/21,,,,,CHADEMO J1772COMBO TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.39 per kWh,,,,,,,,,,FALSE,,,,,,,
ELEC,"Walgreens - Brooklyn, NY #15097",589 Prospect Avenue,"$2.00 first hour, billed at start. $2.00 per plug hour thereafter.",Brooklyn,NY,11215,Brooklyn,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,40.65678,-73.977759,4/20/23,194845,2023-04-20 00:00:21 UTC,,,,8/4/17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,
ELEC,33 Norman Ave,33 Norman Ave,,Brooklyn,NY,11222,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.724591,-73.954512,4/20/23,195667,2023-04-20 01:05:23 UTC,,,,9/8/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,1235 Linden Blvd,1235 Linden Blvd,,Brooklyn,NY,11212,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.654381,-73.913436,4/20/23,195668,2023-04-20 01:05:23 UTC,,,,9/8/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,1065 Elton St,1065 Elton St,,Brooklyn,NY,11239,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.657441,-73.874619,4/20/23,196329,2023-04-20 01:05:23 UTC,,,,9/24/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,626 Sheepshead Bay Rd - Parking,626 Sheepshead Bay Rd,"Entrance is in-between post office and Net Coast Market on Sheepshead Bay Rd
Entrance is in-between post office and ||Net Coast Market on Sheepshead Bay Rd.||",Brooklyn,NY,11224,Brooklyn,,888-998-2546,E,,Public,,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,40.57863,-73.975218,4/19/23,197548,2023-04-19 23:58:24 UTC,,,,10/8/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,597 Clarkson Ave,597 Clarkson Ave,,Brooklyn,NY,11203,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.656102,-73.940436,4/20/23,197855,2023-04-20 01:05:23 UTC,,,,10/16/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,167-149 Meeker Ave,167-149 Meeker Ave,,Brooklyn,NY,11211,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,40.714318,-73.953186,4/20/23,199108,2023-04-20 01:05:23 UTC,,,,10/26/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,831 3rd Ave,831 3rd Ave,,Brooklyn,NY,11232,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,40.65676618,-74.00480169,4/20/23,199508,2023-04-20 01:05:23 UTC,,,,10/30/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,7 Marcus Garvey Blvd,7 Marcus Garvey Blvd,,Brooklyn,NY,11206,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.700039,-73.941261,4/20/23,202055,2023-04-20 01:05:23 UTC,,,,12/4/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,145 Brooklyn Ave,145 Brooklyn Ave,,Brooklyn,NY,11213,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.674612,-73.944569,4/20/23,202163,2023-04-20 01:05:23 UTC,,,,12/8/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,484 43rd St,484 43rd St,,Brooklyn,NY,11232,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.649116,-74.006479,4/20/23,202164,2023-04-20 01:05:23 UTC,,,,12/8/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,352 8th St,352 8th St,,Brooklyn,NY,11215,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.668517,-73.983283,4/20/23,202165,2023-04-20 01:05:23 UTC,,,,12/8/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,395 Lenox Rd,395 Lenox Rd,,Brooklyn,NY,11203,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.654476,-73.946741,4/20/23,202766,2023-04-20 01:05:23 UTC,,,,12/17/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,419 Stuyvesant Ave,419 Stuyvesant Ave,,Brooklyn,NY,11233,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,40.67984,-73.9313,4/20/23,202930,2023-04-20 01:05:23 UTC,,,,12/22/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,134 N 4th St,134 N 4th St,,Brooklyn,NY,11249,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.716441,-73.960043,4/20/23,202931,2023-04-20 01:05:23 UTC,,,,12/22/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 1,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638583,-73.998687,4/20/23,206908,2023-04-20 00:30:01 UTC,,,,2/23/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 4,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638561,-73.998686,4/20/23,206911,2023-04-20 00:30:01 UTC,,,,2/23/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 5,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.63855,-73.998668,4/20/23,206912,2023-04-20 00:30:02 UTC,,,,2/23/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 10,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638531,-73.99858,4/20/23,206913,2023-04-20 00:30:02 UTC,,,,2/23/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 9,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638557,-73.998678,4/20/23,206914,2023-04-20 00:30:02 UTC,,,,2/23/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 8,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638536,-73.99864,4/20/23,206915,2023-04-20 00:30:02 UTC,,,,2/23/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 6,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638581,-73.998691,4/20/23,206916,2023-04-20 00:30:02 UTC,,,,2/23/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 3,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.63851,-73.998605,4/20/23,206917,2023-04-20 00:30:02 UTC,,,,2/23/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 2,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638594,-73.998676,4/20/23,206918,2023-04-20 00:30:02 UTC,,,,2/23/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,INDUSTRY CITY LOT B EAST,533 2nd Ave,,Brooklyn,NY,11232,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.659338,-74.006454,4/20/23,217354,2023-04-20 00:14:32 UTC,,,,5/12/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BORO PARK BORO CHARGE 7,4915 10th Ave,,Borough Park,NY,11219,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638545,-73.998658,4/20/23,220319,2023-04-20 00:30:03 UTC,,,,5/28/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BRT STATION 1,6401 6th Ave,,Sunset Park,NY,11220,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.63557,-74.01628,4/20/23,220960,2023-04-20 00:31:18 UTC,,,,6/8/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HCBR STATION 1,9013 4th Ave,,Brooklyn,NY,11209,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.619335,-74.029466,4/20/23,221556,2023-04-20 00:31:00 UTC,,,,6/21/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,266 13th St,266 13th St,,Brooklyn,NY,11215,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.667017,-73.988698,4/20/23,222574,2023-04-20 01:05:23 UTC,,,,7/7/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rapid Park - 44 State St,44 State St,,Brooklyn,NY,11201,Brooklyn,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,40.6918,-73.99829,7/12/22,223100,2023-02-14 15:54:11 UTC,P,,,10/28/21,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,FALSE,,,,,,,
ELEC,906 Union St,906 Union St,,Brooklyn,NY,11215,Brooklyn,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.67283,-73.97175,7/12/22,223116,2023-02-14 15:54:11 UTC,P,,,2/10/22,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,FALSE,,,,,,,
ELEC,Supercharge NYC,1074 Grand St,,Brooklyn,NY,11211,Brooklyn,,800-636-0986,E,,Public,24 hours daily; Also accepts payment via the ChargeLab mobile app,A CREDIT D Debit M V Voyager Wright_Exp,,,,,2,2,,CHARGELAB,http://www.chargelab.co/,GPS,40.71360447,-73.93309886,9/14/22,223588,2023-02-14 15:54:11 UTC,P,,,7/26/22,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,STANDALONE_STATION,,,,,,,$0.43 per kWh,,,,,,,,,NONE,FALSE,,,,,,,
ELEC,40 N 4th St Apartments,40 N 4th ST,,Brooklyn,NY,11249,Brooklyn,,888-998-2546,E,,Public,,,,,,,16,,,Blink Network,http://www.blinkcharging.com/,GPS,40.718391,-73.963339,4/19/23,224261,2023-04-19 23:59:29 UTC,,,,7/22/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,535 Carlton Ave,535 Carlton Ave,,Brooklyn,NY,11238,Brooklyn,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.68092,-73.97076,9/14/22,225118,2023-02-14 15:54:11 UTC,P,,,7/8/22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,FALSE,,,,,,,
ELEC,35 Red Cross Pl,35 Red Cross Pl,,Brooklyn,NY,11201,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,40.6994875,-73.9895156,4/20/23,226846,2023-04-20 01:05:23 UTC,,,,9/1/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Walgreens,589 Prospect Ave,,Brooklyn,NY,11215,Brooklyn,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.656459,-73.977527,4/18/23,228330,2023-04-18 23:56:01 UTC,,,,3/7/18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King's County Parking,581 Clarkson Ave,,Brooklyn,NY,11203,Brooklyn,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io/,200-9,40.656148,-73.940355,10/11/22,229922,2023-02-14 15:54:11 UTC,P,,,9/15/22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,FALSE,,,,,,,
ELEC,New Tech Energy,800 Ocean Pkwy,,Brooklyn,NY,11230,Brooklyn,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io/,200-9,40.628872,-73.971992,10/11/22,230231,2023-02-14 15:54:11 UTC,P,,,9/15/22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,FALSE,,,,,,,
ELEC,Brooklyn Renaissance Plaza,335 Adams St,,Brooklyn,NY,11201,Brooklyn,,866-816-7584,E,,Public,,,,,,,6,,,EV Connect,http://evconnect.com/,GPS,40.693463,-73.988245,4/20/23,230783,2023-04-20 01:24:28 UTC,,,,9/30/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BNY - Building 6,63 Flushing Ave,,Brooklyn,NY,11205,Brooklyn,,866-816-7584,E,,Public,,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,40.699256,-73.969305,4/20/23,230787,2023-04-20 01:24:28 UTC,,,,9/30/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BNY - Building 292,63 Flushing Ave,,Brooklyn,NY,11205,Brooklyn,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.705481,-73.972208,4/20/23,230788,2023-04-20 01:24:28 UTC,,,,9/30/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,New York Presbyterian Hospital,510 5th St,,Brooklyn,NY,11215,Brooklyn,,866-816-7584,E,,Public,,,,,,,8,,,EV Connect,http://evconnect.com/,GPS,40.668552,-73.97869,4/20/23,230870,2023-04-20 01:24:50 UTC,,,,9/30/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,IKEA USA BROOKLYN 1,1 Beard St,,Red Hook,NY,11231,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671397,-74.011643,4/20/23,252884,2023-04-20 00:30:16 UTC,,,,2/1/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,IKEA USA BROOKLYN 2,1 Beard St,,Red Hook,NY,11231,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671379,-74.011649,4/20/23,252885,2023-04-20 00:30:16 UTC,,,,2/1/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,IKEA USA BROOKLYN 3,1 Beard St,,Red Hook,NY,11231,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671393,-74.011584,4/20/23,252886,2023-04-20 00:30:16 UTC,,,,2/1/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,IKEA USA BROOKLYN 4,1 Beard St,,Red Hook,NY,11231,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671404,-74.011655,4/20/23,252887,2023-04-20 00:30:16 UTC,,,,2/1/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Carnegie Management,1544 Ocean Pkwy,,Brooklyn,NY,11230,Brooklyn,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.61095,-73.968547,4/19/23,257450,2023-04-19 23:59:29 UTC,,,,3/30/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,3000 Ocean Pkwy Apartments 2,3000 Ocean Parkway,,Brooklyn,NY,11235,Brooklyn,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.577592,-73.969165,4/19/23,257453,2023-04-19 23:58:50 UTC,,,,3/30/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Kings Bay,2520 Batchelder St,,Brooklyn,NY,11235,Brooklyn,,888-998-2546,E,,Public,,,,,,,24,,,Blink Network,http://www.blinkcharging.com/,GPS,40.59164,-73.93749,4/19/23,257458,2023-04-19 23:58:59 UTC,,,,3/30/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,550 Prospect Place,550 Prospect Place,,Brooklyn,NY,11238,Brooklyn,,888-998-2546,E,,Public,,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,40.675159,-73.958501,4/19/23,257489,2023-04-19 00:00:19 UTC,,,,3/30/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,444 Clinton,445 Vanderbilt Ave,,Brooklyn,NY,11238,Brooklyn,,888-998-2546,E,,Public,,,,,,,17,,,Blink Network,http://www.blinkcharging.com/,GPS,40.684979,-73.967922,4/19/23,257492,2023-04-19 23:59:29 UTC,,,,3/30/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Superior Realty Group,9602 4th Avenue,,Brooklyn,NY,11209,Brooklyn,,888-998-2546,E,,Public,,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.615179,-74.031984,4/19/23,257758,2023-04-19 23:59:30 UTC,,,,3/31/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rockaway Nissan,600 Burnside Ave,,Inwood,NY,11096,Queens,,516-239-0100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,40.622268,-73.742699,6/9/20,44336,2023-02-15 22:45:41 UTC,P,,,11/30/11,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,
ELEC,Astoria Central Parking - Tesla Destination,31-57 31st St,,Astoria,NY,11106,Queens,,718-489-1654  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762502,-73.924507,10/6/22,114881,2023-01-18 15:15:20 UTC,P,,,7/6/18,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,MPG 1-50 51st Ave - Tesla Destination,1-50 51st Ave,,Long Island City,NY,11101,Queens,,718-433-1420  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.743049,-73.959245,10/6/22,114968,2023-01-18 15:15:20 UTC,P,,,5/15/18,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark 43-25 Hunter Street - Tesla Destination,43-25 Hunter St,,Long Island City,NY,11101,Queens,,347-738-6170  877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747589,-73.942612,10/6/22,114969,2023-01-18 15:15:20 UTC,P,,,5/1/18,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Little Man Parking (Queens West) - Tesla Destination,4-76 47th Ave,,Long Island City,NY,11109,Queens,,718-606-1760  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745627,-73.955638,10/6/22,114970,2023-01-18 15:15:20 UTC,P,,,3/9/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Quikpark 43-08 Crescent Street - Tesla Destination,43-08 Crescent St,,New York,NY,11101,Queens,,718-433-2433  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.748757,-73.943417,10/6/22,115137,2023-01-18 15:15:20 UTC,P,,,6/13/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,MTP Parking 31-00 47th Ave - Tesla Destination,31-00 47th Ave,,Long Island City,NY,11101,Queens,,718-729-3615  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.7416517,-73.9361599,10/6/22,122487,2023-01-18 15:15:20 UTC,P,,,1/17/19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
